,VISIBILITY,RDSFCOND,SPEEDING,AG_DRIV,ALCOHOL,REDLIGHT,OVER70,NEWDRIVER,IMPACTYPE,ACCLASS
13905,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,1
13906,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
13907,Clear,Dry,0,1,0,0,0,0,Other,0
13908,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
13909,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
13910,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13911,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13912,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
13913,Clear,Dry,0,0,0,0,0,0,SMV Other,0
13914,Clear,Dry,0,1,0,0,0,0,Other,0
13915,Clear,Dry,0,0,0,0,1,0,Rear End,1
13916,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
13917,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
13918,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13919,Clear,Dry,1,1,1,0,0,0,Rear End,1
13920,Clear,Dry,0,0,0,0,1,0,SMV Other,0
13921,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
13922,Clear,Dry,1,1,1,0,0,0,Rear End,1
13923,Clear,Dry,0,1,0,1,0,0,Other,0
13924,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
13925,Clear,Dry,0,1,0,1,0,0,Other,0
13926,Clear,Dry,0,0,0,0,0,0,Rear End,1
13927,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
13928,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
13929,Clear,Dry,0,1,0,1,0,0,Other,0
13930,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13931,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
13932,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
13933,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
13934,Clear,Dry,0,1,0,1,0,0,Other,0
13935,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
13936,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
13937,Clear,Wet,1,1,0,0,0,0,Turning Movement,1
13938,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
13939,Clear,Dry,0,1,0,1,0,0,Other,0
13940,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13941,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
13942,Clear,Wet,1,1,0,0,0,0,SMV Other,0
13943,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
13944,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
13945,Clear,Dry,0,0,0,0,0,0,Other,0
13946,Clear,Dry,0,0,0,0,0,0,Other,0
13947,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
13948,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
13949,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
13950,Clear,Dry,0,1,0,0,0,1,Turning Movement,0
13951,Clear,Dry,0,1,0,0,0,0,Other,1
13952,Clear,Dry,0,1,0,0,0,0,Other,1
13953,Clear,Dry,0,1,0,0,0,0,Other,0
13954,Clear,Dry,0,1,0,0,0,0,Other,0
13955,Clear,Dry,0,1,0,0,0,0,Other,0
13956,Clear,Dry,0,1,0,0,0,0,Other,0
13957,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
13958,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13959,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13960,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
13961,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
13962,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
13963,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
13964,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
13965,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
13966,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
13967,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
13968,Clear,Dry,1,1,0,0,0,0,SMV Other,0
13969,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13970,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
13971,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
13972,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13973,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13974,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13975,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
13976,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
13977,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
13978,Rain,Wet,0,0,0,0,0,0,Turning Movement,0
13979,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
13980,Clear,Dry,0,1,0,0,0,0,Rear End,0
13981,Clear,Dry,0,1,0,0,0,0,Rear End,0
13982,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
13983,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
13984,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
13985,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
13986,Clear,Dry,0,0,0,0,0,0,Other,0
13987,Clear,Dry,0,0,0,0,0,0,Other,0
13988,Clear,Dry,0,0,0,0,0,0,Other,0
13989,Clear,Dry,0,0,0,0,0,0,Other,0
13990,Clear,Dry,0,0,0,0,0,0,Other,0
13991,Clear,Dry,0,0,0,0,0,0,Other,0
13992,Clear,Dry,0,0,0,0,0,1,Other,0
13993,Clear,Dry,0,0,0,0,0,1,Other,0
13994,Clear,Dry,1,1,1,0,0,0,Other,0
13995,Clear,Dry,1,1,1,0,0,0,Other,0
13996,Clear,Dry,0,1,0,1,1,0,Other,0
13997,Clear,Dry,0,1,0,1,0,0,Other,0
13998,Clear,Dry,0,1,0,1,1,0,Other,0
13999,Clear,Dry,0,1,0,1,0,0,Other,0
14000,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14001,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14002,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14003,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14004,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14005,Clear,Dry,1,1,0,0,0,0,Other,0
14006,Clear,Dry,1,1,0,0,0,0,Other,0
14007,Clear,Dry,1,1,0,0,0,0,Other,0
14008,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14009,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14010,Clear,Dry,0,1,0,0,0,0,SMV Other,0
14011,Clear,Dry,0,1,0,0,0,0,SMV Other,0
14012,Clear,Dry,0,1,0,0,0,0,SMV Other,0
14013,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14014,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14015,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
14016,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
14017,Clear,Dry,0,0,0,0,1,0,SMV Other,0
14018,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14019,Clear,Dry,0,0,0,0,1,0,Turning Movement,1
14020,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
14021,Clear,Dry,0,0,0,0,0,0,Turning Movement,1
14022,Clear,Wet,0,0,0,0,0,0,SMV Other,0
14023,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14024,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14025,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14026,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14027,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14028,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14029,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14030,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14031,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14032,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14033,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14034,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14035,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14036,Clear,Dry,1,1,0,1,0,0,Other,0
14037,Clear,Dry,1,1,0,1,0,0,Other,0
14038,Clear,Dry,1,1,0,1,0,0,Other,0
14039,Clear,Dry,1,1,0,1,0,0,Other,0
14040,Clear,Dry,1,1,0,1,0,0,Other,0
14041,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14042,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14043,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14044,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14045,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14046,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14047,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14048,Rain,Wet,1,1,0,0,0,1,SMV Other,0
14049,Clear,Dry,0,1,0,0,0,0,Rear End,0
14050,Clear,Dry,0,1,0,0,0,0,Rear End,0
14051,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
14052,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14053,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14054,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14055,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14056,Clear,Dry,0,0,0,0,1,0,Turning Movement,0
14057,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14058,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14059,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14060,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14061,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14062,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14063,Clear,Dry,0,0,0,0,0,0,Other,0
14064,Clear,Dry,0,0,0,0,0,0,Other,0
14065,Clear,Dry,0,0,0,0,0,0,Other,0
14066,Clear,Dry,0,0,0,0,0,0,Other,0
14067,Clear,Dry,0,0,0,0,0,0,Other,0
14068,Clear,Dry,0,0,0,0,0,0,Other,0
14069,Clear,Dry,0,0,0,0,0,0,Other,0
14070,Clear,Dry,0,0,0,0,0,0,Other,0
14071,Clear,Dry,0,0,0,0,0,0,Other,0
14072,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14073,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14074,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14075,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14076,Clear,Dry,1,1,0,0,0,0,SMV Other,0
14077,Clear,Dry,1,1,0,0,0,0,SMV Other,0
14078,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14079,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14080,Clear,Dry,0,0,0,0,1,0,Rear End,0
14081,Clear,Dry,0,0,0,0,0,0,Rear End,0
14082,Clear,Dry,0,1,0,0,1,0,Turning Movement,0
14083,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14084,Clear,Dry,0,1,1,0,0,0,Other,0
14085,Clear,Dry,0,1,1,0,0,0,Other,0
14086,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
14087,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
14088,Clear,Wet,0,0,0,0,0,0,Rear End,0
14089,Clear,Wet,0,0,0,0,0,0,Rear End,0
14090,Clear,Wet,0,0,0,0,0,0,Rear End,0
14091,Clear,Wet,0,0,0,0,0,0,Rear End,0
14092,Clear,Dry,0,1,0,1,0,0,Other,0
14093,Clear,Dry,0,1,0,1,0,0,Other,0
14094,Clear,Dry,0,1,0,1,0,0,Other,0
14095,Clear,Dry,0,0,0,0,0,0,SMV Other,0
14096,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14097,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14098,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14099,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
14100,Clear,Dry,0,1,0,0,0,0,Other,0
14101,Clear,Dry,0,1,0,0,0,0,Other,0
14102,Clear,Dry,0,1,0,1,0,0,Other,0
14103,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14104,Clear,Dry,0,1,0,0,0,0,Rear End,0
14105,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14106,Clear,Dry,0,1,0,1,0,0,Other,0
14107,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14108,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14109,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14110,Other,Other,0,0,0,0,0,0,Cyclist Collisions,1
14111,Clear,Dry,0,1,0,0,0,0,Rear End,0
14112,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14113,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14114,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14115,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14116,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14117,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14118,Other,Other,0,0,0,0,0,0,Cyclist Collisions,1
14119,Clear,Dry,0,1,0,0,0,0,Rear End,0
14120,Clear,Dry,0,0,0,0,1,0,SMV Other,0
14121,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14122,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14123,Clear,Dry,1,1,0,0,1,0,Turning Movement,0
14124,Clear,Dry,0,1,0,0,1,0,Cyclist Collisions,0
14125,Other,Other,0,0,0,0,0,0,Pedestrian Collisions,1
14126,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14127,Other,Other,0,0,0,0,0,0,Pedestrian Collisions,1
14128,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
14129,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14130,Clear,Dry,1,1,1,1,0,0,Pedestrian Collisions,1
14131,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
14132,Clear,Dry,1,1,0,0,0,0,Rear End,0
14133,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
14134,Clear,Other,0,1,0,1,0,1,Pedestrian Collisions,0
14135,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14136,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14137,Clear,Dry,0,0,0,0,0,0,Rear End,0
14138,Clear,Dry,0,0,0,0,0,0,Rear End,0
14139,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14140,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14141,Clear,Dry,1,1,0,1,0,0,Pedestrian Collisions,1
14142,Clear,Dry,1,1,0,1,0,0,Pedestrian Collisions,1
14143,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14144,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14145,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
14146,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
14147,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
14148,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,1
14149,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14150,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14151,Clear,Dry,0,0,0,0,0,0,Other,0
14152,Clear,Dry,0,0,0,0,1,0,Other,0
14153,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14154,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14155,Clear,Dry,0,1,0,0,0,0,Turning Movement,1
14156,Clear,Dry,0,1,0,0,0,0,Turning Movement,1
14157,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14158,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14159,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
14160,Clear,Dry,0,1,0,1,0,0,Turning Movement,0
14161,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14162,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14163,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14164,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14165,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14166,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14167,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14168,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14169,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14170,Clear,Dry,0,0,0,0,0,0,Other,0
14171,Clear,Dry,0,0,0,0,0,0,Other,0
14172,Clear,Dry,0,0,0,0,0,0,SMV Other,0
14173,Clear,Dry,0,1,0,0,0,0,Rear End,0
14174,Clear,Dry,0,1,0,0,1,0,Rear End,0
14175,Clear,Dry,0,1,0,0,1,0,Rear End,0
14176,Clear,Dry,0,1,0,0,0,0,Other,0
14177,Clear,Dry,0,1,0,0,0,0,Other,0
14178,Clear,Dry,0,1,0,0,0,0,Other,0
14179,Clear,Dry,1,1,0,0,0,0,Other,0
14180,Clear,Dry,1,1,0,0,0,0,Other,0
14181,Clear,Dry,1,1,0,0,0,0,Other,0
14182,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14183,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14184,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14185,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14186,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14187,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14188,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14189,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14190,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14191,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14192,Rain,Wet,1,1,0,0,0,0,Other,0
14193,Rain,Wet,1,1,0,0,0,0,Other,0
14194,Clear,Wet,0,1,0,0,0,0,Turning Movement,0
14195,Clear,Wet,0,1,0,0,0,0,Turning Movement,0
14196,Clear,Wet,0,1,0,0,0,1,Turning Movement,0
14197,Clear,Wet,0,1,0,0,0,0,Turning Movement,0
14198,Clear,Wet,0,1,0,0,0,1,Turning Movement,0
14199,Clear,Wet,0,1,0,0,0,1,Turning Movement,0
14200,Rain,Wet,0,1,1,0,0,0,SMV Other,0
14201,Rain,Wet,0,1,1,0,0,0,SMV Other,0
14202,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
14203,Rain,Wet,1,1,0,0,0,0,Pedestrian Collisions,0
14204,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
14205,Rain,Wet,0,0,0,0,1,0,Pedestrian Collisions,1
14206,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14207,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14208,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14209,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14210,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14211,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14212,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14213,Clear,Dry,0,0,0,0,0,0,SMV Other,0
14214,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14215,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14216,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14217,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
14218,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
14219,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,1
14220,Clear,Dry,1,1,0,0,0,1,Pedestrian Collisions,1
14221,Clear,Dry,0,0,1,0,0,0,Pedestrian Collisions,0
14222,Clear,Dry,0,0,1,0,0,0,Pedestrian Collisions,0
14223,Clear,Dry,0,0,1,0,0,0,Pedestrian Collisions,0
14224,Clear,Dry,1,1,0,0,1,0,Other,0
14225,Clear,Dry,1,1,0,0,0,0,Other,0
14226,Clear,Wet,0,0,0,0,0,0,Other,0
14227,Clear,Wet,0,0,0,0,0,0,Other,0
14228,Clear,Wet,0,0,0,0,0,0,Other,0
14229,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14230,Clear,Dry,0,1,0,0,0,0,Other,0
14231,Clear,Dry,1,1,1,1,0,0,Pedestrian Collisions,1
14232,Clear,Dry,1,1,0,0,0,0,Rear End,0
14233,Clear,Dry,1,1,0,0,0,0,Turning Movement,0
14234,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14235,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
14236,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
14237,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14238,Clear,Dry,0,1,0,0,0,1,Turning Movement,0
14239,Clear,Wet,0,1,0,0,1,0,Pedestrian Collisions,0
14240,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
14241,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14242,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
14243,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
14244,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14245,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
14246,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14247,Clear,Dry,0,0,0,0,0,0,Rear End,0
14248,Clear,Dry,0,0,1,0,0,0,Pedestrian Collisions,1
14249,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14250,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14251,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
14252,Snow,Loose Snow,0,1,0,0,0,0,Other,0
14253,Clear,Other,0,1,0,1,0,0,Pedestrian Collisions,0
14254,Clear,Dry,0,0,0,0,0,0,Rear End,0
14255,Clear,Dry,0,0,1,0,0,0,Pedestrian Collisions,1
14256,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14257,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14258,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14259,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14260,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14261,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14262,Clear,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
14263,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14264,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14265,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14266,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14267,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14268,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14269,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14270,Clear,Dry,0,1,0,0,0,0,Rear End,0
14271,Clear,Dry,0,1,0,0,0,0,Rear End,0
14272,Clear,Dry,0,1,0,0,0,1,Pedestrian Collisions,0
14273,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14274,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14275,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14276,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
14277,Rain,Wet,0,1,0,1,0,0,Turning Movement,0
14278,Rain,Wet,0,1,0,1,0,0,Turning Movement,0
14279,Rain,Wet,0,1,0,1,0,0,Turning Movement,0
14280,Rain,Wet,0,1,0,1,0,0,Turning Movement,0
14281,Rain,Wet,0,1,0,1,0,0,Turning Movement,0
14282,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14283,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14284,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14285,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14286,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14287,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14288,Clear,Dry,0,0,0,0,0,0,SMV Other,0
14289,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14290,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
14291,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14292,Clear,Dry,0,0,0,0,0,1,Cyclist Collisions,0
14293,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14294,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
14295,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
14296,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14297,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
14298,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14299,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
14300,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14301,Clear,Dry,0,1,0,0,1,0,Turning Movement,0
14302,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14303,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14304,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14305,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14306,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14307,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
14308,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
14309,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,1
14310,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14311,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14312,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
14313,Rain,Wet,0,0,0,0,0,0,Cyclist Collisions,0
14314,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
14315,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
14316,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14317,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14318,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,1
14319,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
14320,Rain,Wet,0,1,0,0,0,0,Other,0
14321,Rain,Wet,0,1,0,0,0,0,Other,0
14322,Rain,Wet,0,1,0,0,0,0,Other,0
14323,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
14324,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
14325,Clear,Dry,1,1,0,0,0,1,Pedestrian Collisions,0
